N,P,K,temperature,humidity,ph,rainfall,label
105,14,181,25.707241589019446,56.903062619233765,6.543425331245342,261.3652189229866,rice
1,132,143,36.23407333836449,99.06995943837137,8.324136737114786,131.70257584436888,sugarcane
76,103,198,29.021355411118687,53.76311343670507,7.775252054797981,67.39606965499792,wheat
131,116,190,10.967597792683668,20.392513416989743,5.707417551717654,162.98743268223882,groundnut
89,64,168,35.563484121386594,98.05373922687669,5.5200430055221545,136.6670539776266,cotton
88,91,165,10.512781456210991,86.54847732104444,5.014654778167806,81.36523504663026,groundnut
93,69,179,25.23326194049596,29.32951238038485,6.959094742931827,221.8106211177376,rice
6,61,17,14.204571709218678,91.79605176770676,9.283057109563156,196.76100745316464,groundnut
94,110,44,35.08406640720386,43.29734659067003,4.700400425705396,47.905251795523355,wheat
107,13,93,40.817284201020556,46.431630669962225,4.071514729425951,279.10828001109587,rice
73,26,72,27.948541880897874,91.9496674831457,4.216403852457882,176.37159040441935,maize
38,93,46,26.9773025947705,59.58993859303712,8.1985920575009,90.0572563777917,wheat
70,22,151,35.502675067722244,25.84761192827269,5.600628825707382,77.76170822026178,wheat
55,119,98,8.18283726712618,45.73882970339515,4.846200966154278,58.065434784216436,groundnut
41,110,23,41.039311134865784,76.10038037903774,5.617064710241,138.8984737892982,sugarcane
35,19,190,15.108157415280742,28.97984017384944,7.37198487697713,57.951483665434296,wheat
83,67,27,43.42827981774454,64.75988297694686,6.780722748969702,136.42859552666334,cotton
117,17,58,34.50514212657664,73.79357543321984,7.9615364391273555,61.65571990555295,wheat
6,85,69,35.87304131722416,43.57140749666182,5.534444890890658,203.906106026689,rice
53,36,144,31.623307293449837,73.67373922891572,6.212171440788112,239.8677660721803,rice
128,141,28,24.979874580265772,90.0418322573214,4.111810213777541,173.86636930637243,maize
119,44,38,28.578596961001956,54.602040004058715,3.9383518761966885,210.41592495937124,rice
105,86,57,9.670503896544524,46.93020222346156,6.273531457064603,282.7460463835371,groundnut
46,81,140,30.462542339552513,35.59962251681257,5.309579644675541,198.7440282797702,maize
122,80,22,30.539531671533684,65.96167126824416,7.176803432816785,121.96429549148714,cotton
118,42,61,40.08322870646514,89.66727613132957,3.7580129926674317,145.85444442897636,cotton
117,75,116,26.2036288674879,41.92086897792669,4.230598265597393,260.9470633001704,rice
20,52,9,10.777197467098196,48.0762551102081,8.691144866638371,56.60168930602699,groundnut
136,22,158,19.023053137354925,48.969794509298616,6.897869729114627,111.20636628612115,groundnut
25,43,162,31.602658836115427,62.229861392866475,7.772327202147363,181.63841931173556,maize
8,93,186,16.6133190590527,33.64317069479972,8.551832712243774,209.38907943436163,groundnut
14,66,17,18.099001586794433,84.71015935646257,6.283006057700313,233.77974112087747,groundnut
9,113,87,37.53688458899072,39.42179586536303,8.066362303804857,109.0979028789044,sugarcane
121,85,33,29.035510343457524,74.66119141711465,6.647513474441146,60.84055752256208,wheat
120,138,7,26.30698754384861,58.13655379304147,4.836492621642224,287.35497870943675,rice
124,81,94,19.464270805008958,64.3871938883371,5.525937012805637,41.38982079697105,wheat
71,94,108,34.3134092935892,29.446351539148047,6.442102646333965,46.82549962032792,wheat
48,18,127,18.357863641641053,77.21199504332267,5.401313313033625,158.5839117325513,groundnut
90,99,190,34.53428663519031,30.221364637666277,5.5131661480993905,249.39588788020754,rice
36,58,80,10.523653289627912,23.758732835959762,5.524356987492599,236.86114977949148,groundnut
67,136,134,39.12348829695501,61.01443699043568,4.237039873142625,282.5557945343457,rice
49,43,112,25.98439268153358,74.9995537749192,4.007855643273508,59.64872117163675,wheat
18,76,160,23.78628860116292,18.30308193338908,3.778976238147826,125.20363197748209,sugarcane
99,29,86,29.996842815509282,19.96799708488662,4.165737566206021,98.99979604207883,wheat
59,81,81,30.470914624265735,83.03040799270903,5.562242552813708,261.04363459530816,rice
88,124,6,12.75326636803984,83.57681215763056,7.063230834698342,156.7392936787361,groundnut
68,57,131,35.22440923338368,35.09620566708098,4.628881563256454,27.51742163638658,wheat
48,135,139,17.933418726202262,66.9096254408175,8.828053076015827,218.23003391475103,groundnut
107,100,30,40.5786276861169,52.11348646244072,8.350294587436697,128.83546739144873,cotton
118,76,92,37.44262388293397,68.41185956070211,6.623162676854982,168.72109374388344,maize
36,66,20,20.465577495250947,88.20761843253335,7.845258984880159,270.26047956279945,maize
10,10,155,37.07861455522572,20.86765251407406,5.697971148192551,91.88657689718727,wheat
137,36,172,20.830057974796553,80.90666063500707,3.7206667563985394,87.27410917140959,wheat
77,103,192,11.634116538897462,56.40050298880938,8.925997085195238,93.69390117042501,groundnut
76,142,77,42.627976594125485,62.51491716353169,4.2667609295469315,114.67023755271676,sugarcane
1,135,36,31.493672547755843,70.23809696147234,9.187624078277908,50.0591129009079,wheat
63,80,19,24.4195829598533,93.34559082510323,6.93129552959666,215.22150502640505,maize
34,63,145,22.319840655117428,18.877916005449457,5.33337836612858,78.07164099215824,wheat
6,35,9,19.6893920332975,16.5349662827025,6.473147739871068,279.320809235764,groundnut
84,97,78,43.332113435448655,29.330513208034517,6.509778853538565,80.39216789476379,wheat
66,73,56,12.850901544712666,98.83450443829933,3.6397224766554914,91.57976820645703,groundnut
41,56,81,19.33298212114046,75.49656759448871,5.632759111304832,103.16566406702859,groundnut
117,93,173,25.477915050175888,66.85913623868717,7.939194797257505,235.19066716319648,rice
124,131,185,25.20798362195521,18.04535859366832,6.560415133704248,139.72981648376833,cotton
23,35,114,24.969193438682364,89.60347925479498,4.965380702057505,249.4136947285732,maize
45,88,182,14.328217369893746,83.89708938355572,5.510659160221664,239.75903945962077,groundnut
18,131,147,13.21757097594202,71.1728037725693,8.678326358695696,280.25731837489064,groundnut
67,136,110,17.171633107830324,43.16525013168443,6.653298020901378,231.84916342913533,groundnut
101,17,131,40.92294153687402,20.06342617887013,6.670112735307416,34.53512750733759,wheat
41,49,11,12.069906842042364,63.883309959479334,9.26880475430606,254.43875663573635,groundnut
31,131,44,35.26730372143969,75.89373314563203,5.42528839421986,282.66032707751515,rice
108,118,160,35.271742152801366,22.10467014104328,6.3772467506373705,298.2329739139073,rice
35,24,164,37.15173454030145,68.50401874267065,8.370281586325003,55.074926357090234,wheat
96,85,103,39.9181576036168,38.62748183829564,8.053473493322178,191.7165154114297,maize
130,133,147,17.46930239140149,79.72500302490381,5.094796531572035,75.84842644756463,wheat
72,21,89,16.08414089368027,60.406963151757985,4.406546285632315,93.50269945552772,wheat
135,62,202,24.75820399498927,25.097163751697558,7.70422745712421,228.76361470240022,maize
96,76,69,17.5432100750733,59.2806725050583,5.045937060843169,293.7469609557369,groundnut
122,113,136,34.43515960339187,48.0333702495378,9.036054971145447,186.55954040964642,maize
69,27,15,30.89382476269161,29.510613272222063,4.275486163935357,258.16365155022925,rice
12,76,112,39.49955676989545,86.37035226934259,5.4098912008086595,22.487465072071817,wheat
48,12,30,10.978578925534576,14.948446570925713,3.8287234815494826,30.25685915789339,groundnut
59,63,193,40.94300000089069,40.84303181151711,7.719831841180269,187.08281445124175,maize
129,115,169,18.560550560123225,15.083173282570701,8.84757589349239,128.91526844812296,groundnut
4,17,155,25.664996453371426,22.256597399529134,7.315247163986042,269.1321881924831,rice
26,20,89,23.790011693827175,39.55027484888497,9.126518093068903,104.55493566400546,groundnut
7,123,172,35.37121943975926,18.66732194348613,4.271023871007258,140.97428770113328,sugarcane
49,6,155,23.13199913954633,65.31022578271414,4.026403563576194,167.8145753928391,maize
66,34,127,41.96791324337874,21.47021008681172,8.530476387004224,96.4508732081493,wheat
43,107,148,40.491219774988714,74.34737252968418,8.633067052319046,274.3785628869224,rice
124,17,193,39.39780147090224,18.527221685935856,8.48623716264277,150.0694037042672,maize
57,100,72,10.565299975336204,19.100564952894324,8.293789415202474,138.76357055332474,groundnut
2,98,108,38.75329021594182,40.258027316860904,5.673370183631961,257.93085370161316,rice
85,86,84,36.138876035955576,91.10515114735786,4.804772501548326,107.35395246141157,cotton
69,17,163,11.726466092220717,69.15981939020521,9.072824119986741,248.89029646306906,groundnut
129,98,57,11.866915715703987,80.23129110588707,5.342001097090003,54.23639876197785,groundnut
1,116,110,11.641897214631483,26.17348141503112,5.8904460929841935,71.18078934217189,groundnut
101,59,157,8.407973355361552,85.73478725926314,7.6973537567097985,286.23566652808574,groundnut
34,85,48,27.750834987005007,14.700577344704223,5.260136479963926,255.88529742615825,rice
97,120,144,43.04219449169756,32.32293216303853,8.414781329366008,128.61169240779375,cotton
29,112,94,23.79264930439257,66.98393961889943,3.9202077417906875,198.76780564076824,maize
115,57,105,27.46727006794483,46.27119113908833,8.247096004333606,284.0316530406676,rice
7,132,101,42.8469126837184,98.64063168779646,7.1111079357068245,79.3204928019436,wheat
43,61,13,17.186560235872307,16.609175226375367,6.937961864681557,36.522931662440186,wheat
35,56,16,38.90492909353746,99.87944244254271,6.250262234831964,170.49105806148546,maize
76,141,73,27.670056819622502,67.63199362607318,5.162273577700534,59.92712602580612,wheat
30,115,186,28.501154527868387,62.0488015352643,6.28442171258742,72.44934595918504,wheat
46,5,186,20.354258859462206,19.118070060501793,6.2001710721121235,269.6309731248422,maize
54,48,32,28.21703699480869,37.5062833932666,7.00252513269842,22.072968420569573,wheat
105,79,60,10.633130341218221,93.52099119307724,5.189445715133181,248.70960740988318,groundnut
120,102,103,35.527168614108035,44.465156274275,3.965573491856894,164.74621737397013,maize
54,13,201,18.24875941559378,70.90217524018358,4.37053667983483,176.60242854068412,groundnut
11,36,114,39.953899861782375,99.95668613601006,7.695064588769437,208.09502892778147,rice
139,19,81,21.242625005868504,36.62399538968454,3.634953977813243,140.8045978462429,groundnut
135,144,107,13.141667977527774,63.54295559524647,8.638658267872579,52.37132869387613,groundnut
2,140,110,33.05173667726546,73.89365017239032,7.66638396487948,48.78966266535066,wheat
29,76,113,13.924813209686103,28.157943204625703,8.108519247846298,231.2214157715039,groundnut
22,16,116,35.132498559547656,26.78584047787166,8.515906694560849,81.88984011483977,wheat
91,69,62,42.8520405106202,53.2424804026029,4.236262663581087,27.868471412940377,wheat
114,111,82,36.063903276629425,47.17987687129889,8.434706545820397,294.2918889477035,rice
103,46,79,8.808172943527689,75.42252756972898,6.527854625954339,294.50962542099415,groundnut
117,119,46,29.59588836989989,19.97775434457842,8.813143032519182,125.87957445625835,cotton
4,143,170,33.03478415491007,97.60632964169938,8.81951960636206,27.146676475991697,wheat
103,107,72,37.716499728666264,15.227820424981584,3.6450682625250215,223.6341044059699,rice
107,99,185,10.016083121804005,65.71324689290901,5.797191292901234,252.68337693598738,groundnut
64,21,37,25.28388180628231,62.3864032445954,6.65839277519164,55.003833232426736,wheat
120,89,75,27.273351414982194,25.58555285479642,7.570160538697412,57.92841217458616,wheat
29,60,60,14.088495055190409,26.97877451336356,5.217117480104804,250.22271991510138,groundnut
83,138,109,19.608193149583386,82.1702639503379,5.012853563987914,278.13406884026574,groundnut
31,90,204,23.84798214522195,90.33037142349075,5.787594314534283,241.4113542687619,maize
15,106,105,37.99554876648085,38.33945906600418,6.505632150499367,76.20858576746828,wheat
37,58,55,41.458672378527446,51.664900900780886,9.20687738843248,135.22594144158188,sugarcane
35,119,78,30.623221841036223,44.5295735292984,8.072650800184626,188.23587924245595,maize
113,143,175,22.218026696772636,20.239043116852063,6.075927001626232,64.88217266983204,wheat
65,92,125,17.145116640763494,71.89556515735961,3.8261970706411024,78.96869793710232,wheat
104,53,147,43.356866639701416,84.96659239328935,4.511123552862556,99.2081001791954,wheat
84,119,170,43.388719930748906,40.219624735643805,6.2355465459165025,162.6637156814342,maize
1,67,147,41.29917013646125,99.15511825224178,8.382955400592225,163.0253684097133,maize
74,108,9,36.28408939560149,20.523233926282522,5.784173214064063,248.00246541731474,rice
66,87,87,19.728063574842256,70.9140013880488,6.730979904470358,230.84285619253515,groundnut
54,107,186,37.4120174059147,52.54760924924365,8.850829316510612,275.84598903078376,rice
5,21,55,22.716548621762215,52.407763495172404,8.982777556559773,253.212482390887,maize
85,10,14,19.763831533581627,53.35752297888446,4.794649978656136,91.08571352558332,wheat
59,32,144,34.81515290478606,36.24663254692285,3.7615695307555663,112.76309540511997,groundnut
100,42,8,10.867541394335223,75.53840315057198,5.33246318582909,160.11850821710945,groundnut
11,123,99,9.74825803864382,76.0555812433123,7.674813888954681,23.995917677820486,groundnut
48,41,150,24.126333098522682,38.28615146910113,9.206673205857598,273.092561759442,maize
41,119,84,24.04299682959783,85.83635563382671,3.9621919999046833,32.416379517454985,wheat
81,72,40,40.24318951029806,41.24866515392838,3.670902863295629,110.28355582865817,cotton
34,47,29,12.541511466361404,76.35800866284264,8.804883277914332,179.36894153499387,groundnut
133,62,102,12.43822138828686,24.405980006037712,7.988871614618847,164.99558880992242,groundnut
66,17,168,13.308293617096442,28.508341281122128,9.453491474933452,203.2487699912449,groundnut
79,56,105,9.070505406605694,41.1584254277096,5.8807572887939195,167.70564908237853,groundnut
6,62,199,10.582342561336702,65.07314401943609,5.996305430820616,84.12039919684963,groundnut
13,36,13,31.755315205845406,69.51398775116814,4.533871023784697,76.30189258228413,wheat
72,109,65,23.53703584823033,48.086630789202836,4.195082915584031,274.02917934113964,maize
65,87,57,35.48971041516849,20.694167167504208,6.972308063541428,93.91068628596592,wheat
90,103,150,43.73351786893977,46.13258007997429,5.6857100077689955,98.67362548626377,wheat
129,108,175,31.725248519564047,73.23400637248703,3.98189868767147,135.6268109080965,cotton
19,32,167,9.816400542324455,71.70560965720716,8.82192241713992,59.042731601992706,groundnut
9,133,67,11.764263131156294,27.776891535668078,4.690138809495998,162.0363964385073,groundnut
24,52,125,39.71614705332948,14.669421443131176,7.991506082021197,206.2088932765968,rice
24,44,109,26.989854004097417,78.75641908746604,5.193371576708667,240.08013778166273,rice
53,101,8,37.69413773824664,23.147662309130958,8.377428984516794,219.20718772198416,rice
32,118,97,38.838044104097335,21.082026380928554,4.2103810485659245,61.33806994247384,wheat
94,136,173,41.39628349398269,14.232304647738058,8.036429661330569,147.69880059185869,cotton
13,141,177,42.193851397509164,51.20371403229574,4.088713243403075,30.80413622628996,wheat
64,115,182,27.973728674119023,57.28069547747004,6.18149472714166,24.9834390818658,wheat
109,80,32,20.27672620121722,68.83910796877879,7.904026103597627,143.23651711666417,sugarcane
79,35,174,42.62713547652795,39.46149030128238,4.5393102871214035,90.82893844813613,wheat
53,123,84,27.70663061604411,75.09652560926307,5.213989933080338,211.34102256454156,rice
124,29,80,10.313098026365997,28.562539736996975,8.688601952553185,222.7874203077555,groundnut
130,38,120,31.13995580215514,85.55114456748987,8.810715925445876,270.7130428763116,rice
133,71,73,29.156651014220387,63.17895628457832,3.7696127147163576,232.99110379093085,rice
24,122,102,40.248543424209416,64.21452480999616,4.508543512117852,33.508354478231674,wheat
116,77,5,31.514738809681248,32.0406855850033,4.2048316416371545,124.05444290017495,cotton
135,30,171,20.56588728061585,20.37335243983339,4.578158567907818,96.4465384905942,wheat
24,108,100,42.784126125409536,53.96633306493774,9.321126345837635,128.11708595160513,sugarcane
78,14,21,36.85830149535321,66.94262786532286,6.809931492742739,64.82118451123644,wheat
67,71,116,30.695034261728757,22.17399544490496,6.308674342729561,47.35714903336617,wheat
11,9,95,18.545307322512425,95.74596480942233,9.406804238555697,165.8756719023522,groundnut
31,31,92,21.44745066731464,98.31563498002139,6.841736779164412,221.70676704259043,maize
127,117,167,32.118917267479645,60.90927580375431,7.466707564073147,216.53505254094398,rice
95,19,178,10.591309464679583,95.70594735351293,5.4966232762950815,146.26441020934362,groundnut
91,109,174,17.240501299409484,29.432290431953362,5.792689187057111,166.2381161609049,groundnut
30,48,171,33.70043360227753,16.18617892543914,7.066456302854438,164.5720423024196,maize
77,30,94,25.280666354406353,17.389220034973533,3.9187147040027885,213.63970577505575,rice
19,99,53,22.486168333319483,64.52607323070299,5.035297316268651,33.419049267686745,wheat
59,88,194,13.452474406414922,19.301201975566823,4.680870496761843,218.77091048394269,groundnut
133,144,42,23.906565241198372,96.43492218687149,3.5953603588400216,183.01625221204048,maize
92,136,155,35.744910947368425,26.20625612530828,6.7214076231225315,75.47044010804078,wheat
42,91,154,17.50446245858815,40.20616132055616,6.866317037143275,33.73647904895407,wheat
129,116,136,8.194347518612387,84.73653097185797,5.803635338223554,50.387781356208755,groundnut
59,133,181,32.06617644143538,32.811667786952,5.112364816788745,166.9135755973955,maize
30,93,63,43.01455775957189,34.89528742709307,7.412359255967749,232.3543884255592,rice
4,70,72,29.845756289188984,69.23857019802756,4.307954968306741,113.70404039486033,sugarcane
9,135,203,12.317186921376685,37.743403610076555,6.611690189812005,126.15469499746207,groundnut
88,126,134,19.54639132440823,32.70049652466223,8.10844391486372,281.56099621291145,groundnut
129,88,53,39.23509812992804,35.859283430286546,4.485787903714834,79.64366352912128,wheat
125,120,130,16.37245067324583,56.19568494330251,8.019557231574913,49.04983888109846,wheat
10,120,163,29.87705252591389,97.08458905490747,8.064767054920388,116.15483186400503,sugarcane
55,42,115,22.49616349714392,85.57246297426563,3.859559889382729,228.85819345783665,maize
82,114,172,15.482373971107364,38.47648275217523,3.612705956523091,195.30164149571692,groundnut
136,50,52,37.282648168328464,45.25009593083641,9.343612435929169,136.42272302347936,cotton
98,29,55,34.741925952764845,53.94805354335066,4.660295956992949,290.13070919291255,rice
72,25,47,31.817278374533554,98.18794964346117,8.432835254600619,225.7990027224805,rice
114,125,102,16.508117249675045,28.82558027687155,6.871103918271792,37.32119882732226,wheat
6,126,187,11.522852097792201,44.74354690030192,5.086832945221981,228.49680427913353,groundnut
79,137,181,28.741735873734783,76.73064408251349,4.279822619712876,26.73079565364034,wheat
96,74,128,27.9324020074196,96.89916114712912,6.480063641466365,202.09053047287352,rice
3,117,84,14.781860336055429,27.38806829772444,5.9441288697767,78.93519416194445,groundnut
3,111,189,10.024880995346209,33.55467606071373,7.693316510702407,215.00381853051616,groundnut
102,116,115,10.905504350983495,33.409741997577,8.92501129728636,106.73827866138292,groundnut
39,112,147,43.739755514458416,15.800154536318322,8.331488521780631,264.44176622755816,rice
16,51,31,36.209020210743816,65.95394374836167,5.146712301228871,114.33587424560893,sugarcane
100,95,200,41.19154913474621,71.68046437654687,8.773599310713834,193.51483951320316,maize
102,22,196,15.02197000050908,65.81722655077179,8.500347884627624,100.05971670311672,groundnut
123,108,162,42.580467307643666,20.133777089502033,9.07481740233061,276.8220326398099,rice
51,44,168,13.135556653033834,19.953790814124325,6.2519649262279255,238.67887468788825,groundnut
51,142,199,26.326945828392958,32.09324368649467,8.11145103445639,88.12480537648888,wheat
123,93,117,37.869044639014305,38.96532835010666,7.049948393142023,285.6630795164247,rice
62,65,90,20.59292076241686,81.64275440826407,5.3630165152969,120.0041250813439,sugarcane
115,9,118,23.29382719436842,27.707562854407215,9.466586015256581,202.5221853468125,maize
61,126,128,12.614663970767523,17.791930610187762,3.7298448010379683,227.998904712031,groundnut
6,59,53,12.425187679963019,47.882925663322744,4.473635435354448,26.412605210175446,groundnut
91,41,80,30.304456092031746,49.80972663220515,8.85525417519137,288.51085692402893,rice
13,60,59,32.319165270322046,52.77803108425007,3.863377060475801,116.44356570446217,sugarcane
85,106,60,35.983970506958954,85.11370478631929,8.82092400406113,73.13809016074279,wheat
132,97,200,28.040553896543127,22.428465678900988,7.791328856349205,258.19818168397944,rice
129,77,99,31.247334521407012,74.53901908828874,3.720104032367254,216.81179919055603,rice
61,63,48,8.486621781189921,43.063319109895005,6.075920257125059,44.28811633453872,groundnut
78,6,163,13.83814617693877,40.65829173345041,8.026828850013423,52.77248278549547,groundnut
137,108,190,43.45693157660857,94.19870884339427,6.998601707784798,220.2537237830217,rice
57,55,91,10.735766227369945,35.36829309983982,9.115227751786747,40.93931166854351,groundnut
119,34,185,32.436376001368814,69.2577378391855,8.705864197472,276.8091218347382,rice
132,15,88,14.338974789141783,37.66098713434392,5.495885812004876,227.6312383453373,groundnut
64,112,155,33.80186908763511,57.61437390707312,4.0077631731205425,113.93781767075687,sugarcane
12,80,160,33.41565450663177,81.6211887632799,9.165542237873908,121.6228581830947,sugarcane
81,94,20,16.431166152371247,89.82813702239841,6.60372060660756,161.8189069371484,groundnut
138,127,169,17.70683837189135,86.12796266537433,3.946385746231691,121.07143582159125,groundnut
51,129,153,31.57174568967518,64.06754330843903,8.399453680155677,239.3711944027284,rice
116,126,149,22.043097396087692,35.3982031190871,8.711038824112347,292.9263443484524,maize
25,98,41,15.003726909196807,70.86607096052046,7.336547841059426,183.66602432269406,groundnut
33,107,81,34.34046555634934,75.0518339370463,6.18505379411804,144.8904517469081,sugarcane
51,35,151,13.54931087610803,14.91951114976112,7.473038073941437,82.37675927510081,groundnut
111,56,162,38.80317190921808,51.772103940141214,7.740102174230741,202.96135738938406,rice
81,93,49,26.52810286586579,86.52053568267173,8.858179748515807,211.9615213083112,rice
41,80,150,11.805221739654826,56.104533276902075,9.235170082248429,211.85336996402185,groundnut
20,133,66,32.98660400711544,40.778288026045615,6.585925594345468,27.55581004317785,wheat
41,26,168,26.689869424683458,88.97460830812099,8.290967201159376,271.7541881849319,rice
112,44,104,18.730072584613144,27.40573998756329,9.287057335949928,114.66983776016947,groundnut
104,105,56,23.211417688058773,31.754289987793232,4.407460028881796,228.36641349485052,maize
16,115,23,18.740158769149957,73.11402355650748,3.60960788965806,232.74593398808955,groundnut
119,133,113,17.468930086740226,44.30949097128545,8.713782637089764,202.15539406742707,groundnut
136,69,48,13.88990315037364,75.31944787310499,4.671639999482965,130.5626264804018,groundnut
128,83,11,21.059616792949132,27.562511428316302,3.7548725997908057,190.34758070862716,maize
129,26,176,17.035539427378545,35.695141705672754,4.460576825944667,31.25563355220544,wheat
59,103,121,32.603641533941015,27.471674539272485,5.804689467462616,233.33082181261375,rice
47,12,72,32.61956268187903,95.95028696646183,4.8155942095554805,47.8848215319349,wheat
28,21,38,26.066248732002983,48.86474063317947,5.331521774602658,131.0902592238885,groundnut
96,21,198,36.006002988931556,43.000912252279434,9.351764308580279,49.01326054619064,wheat
9,94,73,38.288229884217735,15.221385430685764,7.726433264975451,254.38084482934647,rice
57,85,59,28.871592467633832,27.193911829336315,7.7731503695192234,174.0846701620686,maize
20,82,14,30.281665859483613,50.21768363685496,4.068112248367537,213.46743364739626,rice
27,10,46,18.18389275230915,19.89124016118289,7.89259021893615,211.12300755593165,groundnut
33,114,45,40.215291225398715,57.923582337534654,7.936065997731829,255.64974486438126,rice
7,18,201,8.871417599211075,53.13132770794251,7.4584701104397935,57.11943293663771,groundnut
78,76,126,20.549688899942446,79.97646006961428,4.870617775987251,204.72387931336755,maize
86,58,142,33.98481517579482,70.74303232042723,6.03821707449311,181.03753523302407,maize
87,31,14,10.883222348161805,52.351468257569344,8.577658728017752,28.651194319968308,groundnut
68,17,106,14.594102987418534,33.32082020903614,7.521209776043758,76.39841447038472,groundnut
86,64,192,29.214286203062642,76.51026667753135,7.896613009999414,94.92003158590182,wheat
100,10,132,28.159772172688086,74.87614089706156,7.024246400754853,40.315785120166524,wheat
7,62,183,34.60141866071438,27.183469804323316,6.197519594670671,119.32154565166441,sugarcane
76,53,153,37.25405500717419,92.66865750258464,8.05431206040265,27.616702440333192,wheat
86,30,140,12.628864826420088,19.538839977293712,3.90755488619783,174.89137783216427,groundnut
42,51,197,8.661715631908713,18.733242964773595,7.5389643966815845,79.22026896234044,groundnut
128,9,96,32.82698670772062,30.112135918968722,9.483227047104075,100.36086954257561,cotton
108,24,117,18.850104647588932,92.21362863219433,8.18115157680819,274.9320553279596,groundnut
16,138,82,30.53542090104633,58.719838667175274,5.243381069464732,160.7887177545871,maize
132,63,89,13.41960517024009,81.7629191778694,5.166916968232283,95.32390074843644,groundnut
20,136,34,24.885441679974665,33.594514174579054,7.503311663560753,187.56929230945855,maize
57,21,53,26.15929085828373,56.15908982022171,8.875125542051183,76.46800176289878,wheat
109,18,13,29.06280138943578,44.81289387165387,6.967698445087057,40.83079201397176,wheat
138,17,149,26.474120587900316,85.19326020769257,6.66441372302035,25.853779232075226,wheat
134,139,73,25.8448677282337,15.94398178489349,4.462304803062028,286.42813270535174,rice
27,132,62,19.978429543418798,34.97047477708506,7.792741732158899,222.89103076007257,groundnut
50,48,189,10.562488507451103,27.121383290004573,7.713791717827345,243.98548152186706,groundnut
4,123,66,11.222727084686323,87.89025733005496,9.301708354003086,294.6569638900729,groundnut
4,23,56,23.61601787865753,54.208771073663854,5.301153105833986,280.85603695576305,maize
93,67,193,20.80855260155575,48.76292377481659,8.03867285820519,226.33569561850445,maize
95,85,44,26.58085296828192,52.65551754069287,6.104391567185774,214.31637954940942,rice
7,104,170,18.97417409322561,97.58551136040083,6.85083674969681,114.31799914190546,groundnut
63,126,175,32.76476329239168,87.12299591288948,8.39872313360335,49.1248305026286,wheat
137,48,67,39.10237359234238,74.74771437912645,4.831970270113853,180.64231354292127,maize
37,108,151,18.759074796327237,38.9811904931999,5.557212437164489,181.35092262480583,groundnut
110,65,54,14.94742428580503,28.204877958586508,8.139852021185582,286.62643991640834,groundnut
111,129,165,12.182500673147208,93.24329209610299,6.922747491727166,143.9198258652786,groundnut
80,75,145,30.185145460549247,50.38449496049753,4.0545375014304215,213.42613480569915,rice
135,111,82,23.978815681060496,37.97299875430211,6.0811152006710785,180.9917756710821,maize
103,54,101,14.768565819066403,54.49919107191665,7.019799877838098,69.49286414829379,groundnut
72,69,194,31.512922398506795,92.93487836255028,8.957103898670315,185.7780061713767,maize
48,103,47,13.345394588190238,47.287788951651216,4.630928299631832,171.23267862158963,groundnut
35,36,181,27.95482541052629,62.387125763336556,8.335717810264898,158.29367829461955,maize
125,62,40,26.97734173850953,83.05510189533675,4.283746898459548,163.75842142157293,maize
67,132,126,34.432200842699004,50.733397670161644,4.953413960454843,65.91663214848373,wheat
77,116,112,9.983947037864002,34.08459496566768,4.960063300940738,149.773764744587,groundnut
104,72,14,39.96342554664789,99.52921436094087,8.764875175452996,189.5829161100471,maize
121,44,99,33.3077021412855,96.26509374088573,4.6941061520899225,157.04577563195102,maize
118,136,10,15.78053594055544,86.5392085447942,8.221764361912454,156.83213463532124,groundnut
113,94,61,14.602592549950629,73.20015362718934,6.27083920411772,41.70495874203602,groundnut
9,32,133,23.539767709176203,39.35844401399394,9.494544606783865,73.4167625646815,wheat
139,100,75,37.43235186360549,92.55351268210676,8.534548991912633,109.8723539771402,cotton
90,35,190,38.34619975300785,37.697873630425676,7.938218806686908,137.41715829925386,cotton
1,7,25,26.73641931701779,82.8696165422076,8.724357839913173,186.3024842804092,maize
117,140,96,38.98919105672255,92.97020244295234,7.304182355630202,261.736629266457,rice
12,28,131,8.195973530900861,65.8583302769724,8.561913539170986,64.5661266648231,groundnut
94,19,84,9.266286735137477,83.06283473864139,5.066761084168736,24.224648458994583,groundnut
31,49,60,40.82557737092274,82.08577853135021,4.08621926660645,145.7863966172564,groundnut
31,12,120,35.91194947589298,30.61156659640427,7.195592042520012,140.98881127525587,groundnut
123,75,152,24.225418097013886,71.44150472926327,6.108142355981516,174.53234117864827,maize
10,112,186,35.12996473320754,22.038242573782146,6.058644771754592,253.30209598402016,rice
9,119,29,42.40302062204318,57.6751123098234,6.6604871145802775,244.66095427509381,rice
14,107,160,35.795222859726266,27.952257140089664,5.668295669393255,48.012119640403135,wheat
16,129,9,38.325368017459596,49.806056896493125,7.256357188656975,281.51870266946867,rice
58,61,124,35.381836930042226,85.63645842406564,3.6834102040857797,50.916030508844514,wheat
77,34,25,14.055599327607498,98.89643420819758,9.319348051290579,197.67974238958612,groundnut
123,118,22,38.00866794724652,41.344545522727124,9.048253952273424,208.2737622067612,rice
113,121,179,15.023917520871562,59.74819009535319,9.1116209754916,210.36569642246468,groundnut
21,64,202,40.13400780958929,57.97163009586202,5.69002097350231,94.29832806910946,wheat
31,102,61,24.511396330918732,96.07852984547168,6.691345745954599,112.49662569419775,sugarcane
